0.0,0.0
3.9,13.8
12.7,28.7
21.9,38.9
45.6,56.4
69.7,69.3
118.1,90.1
170.0,105.4
216.3,117.1
265.9,124.6
315.7,128.2
365.8,128.9
416.1,127.0
466.6,123.1
520.0,117.9
567.8,112.3
618.5,106.1
669.2,99.3
719.9,92.4
770.7,84.9
821.4,77.8
872.2,70.0
923.0,62.2
973.8,53.8
1024.7,45.3
1075.5,37.1
1126.4,28.1
1177.3,18.6
1228.2,0.0
